idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,num_ingredients,instruction_length,num_measurements,preparation_complexity,ingredient_complexity,instruction_complexity,tool_complexity,glass_type_complexity
13535,Pink Panty Pulldowns,Ordinary Drink,Alcoholic,Collins Glass,Shake well,Sprite,Pink lemonade,Vodka,,,,,,,,,,,,,1 L ,2 cups ,2 cups ,,,,,,,,,,,,,3,2,3,1,1,0,0,1
178323,Passion Fruit Martini,Cocktail,Alcoholic,Cocktail glass,Pour all ingredients into a glass and stir. Garnish with half a passion fruit piece.,Vodka,Sugar Syrup,Passion fruit juice,,,,,,,,,,,,,1 shot,1/2 shot,Full Glass,,,,,,,,,,,,,3,15,3,1,2,2,2,1
12718,Pineapple Gingerale Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,Ginger,Pineapple,,,,,,,,,,,,,,1/4 inch ,1/2 ,,,,,,,,,,,,,,2,7,2,1,2,1,1,1
11993,Quentin,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine the rum, Kahlua, and cream. Shake well. Strain into a cocktail glass and garnish with the nutmeg.",Dark rum,Kahlua,Light cream,Nutmeg,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1 oz ,1/8 tsp grated ,,,,,,,,,,,,4,25,4,2,3,3,2,1
11987,Queen Bee,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Coffee brandy,Lime vodka,Sherry,,,,,,,,,,,,,1 oz ,1 1/2 oz ,1/2 oz cream ,,,,,,,,,,,,,3,12,3,2,5,2,2,1
13198,Quick F**K,Shot,Alcoholic,Shot glass,"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream",Kahlua,Midori melon liqueur,Baileys irish cream,,,,,,,,,,,,,1 part ,1 part ,1 part ,,,,,,,,,,,,,3,20,3,0,2,1,1,1
15761,Quick-sand,Ordinary Drink,Alcoholic,Highball glass,"Simply add the orange juice, quite a quick pour in order to mix the sambucca with the orange juice. The juice MUST have fruit pulp!",Black Sambuca,Orange juice,,,,,,,,,,,,,,25 ml ,Add 250 ml ,,,,,,,,,,,,,,2,25,2,0,1,1,1,1
11989,Queen Charlotte,Ordinary Drink,Alcoholic,Collins glass,"Pour red wine and grenadine into a collins glass over ice cubes. Fill with lemon-lime soda, stir, and serve.",Red wine,Grenadine,Lemon-lime soda,,,,,,,,,,,,,2 oz ,1 oz ,,,,,,,,,,,,,,3,19,2,1,2,1,1,1
11991,Queen Elizabeth,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Dry Vermouth,Gin,Benedictine,,,,,,,,,,,,,1/2 oz ,1 1/2 oz ,1 1/2 tsp ,,,,,,,,,,,,,3,12,3,2,4,2,3,2
11983,Quaker's Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Light rum,Brandy,Lemon,Raspberry syrup,,,,,,,,,,,,3/4 oz ,3/4 oz ,Juice of 1/4 ,2 tsp ,,,,,,,,,,,,4,12,4,2,4,2,2,1
11985,Quarter Deck Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Light rum,Sherry,Lime,,,,,,,,,,,,,1 1/2 ,1/3 oz cream ,Juice of 1/2 ,,,,,,,,,,,,,3,12,3,2,2,2,1,1
17208,Rose,Ordinary Drink,Alcoholic,Cocktail glass,"Shake together in a cocktail shaker, then strain into chilled glass. Garnish and serve.",Dry Vermouth,Gin,Apricot brandy,Lemon juice,Grenadine,Powdered sugar,,,,,,,,,,1/2 oz ,1 oz ,1/2 oz ,1/2 tsp ,1 tsp ,,,,,,,,,,,6,14,5,2,5,3,2,2
16031,Radler,Ordinary Drink,Alcoholic,Highball glass,"Pour beer into large mug, slowly add the 7-up (or Sprite).",Beer,7-Up,,,,,,,,,,,,,,12 oz ,12 oz ,,,,,,,,,,,,,,2,11,2,0,1,1,0,2
12093,Rum Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the rum, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",Light rum,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1 ,1 ,,,,,,,,,,,5,30,5,2,3,2,2,1
14978,Rum Punch,Punch / Party Drink,Alcoholic,Punch bowl,Mix all ingredients in a punch bowl and serve.,Rum,Ginger ale,Fruit punch,Orange juice,Ice,,,,,,,,,,,mikey bottle ,large bottle ,355 ml frozen ,355 ml frozen ,crushed ,,,,,,,,,,,5,9,5,0,1,1,1,1
12097,Rum Toddy,Ordinary Drink,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in water in an old-fashioned glass. Add rum and one ice cube and stir. Add the twist of lemon peel and serve.,Rum,Powdered sugar,Lemon peel,Water,,,,,,,,,,,,2 oz light or dark ,2 tsp ,1 twist of ,2 tsp ,,,,,,,,,,,,4,25,4,1,2,1,1,1
12055,Royal Fizz,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,Gin,Sweet and sour,Egg,Coca-Cola,,,,,,,,,,,,1 oz ,2 oz ,1 whole ,,,,,,,,,,,,,4,19,3,2,4,3,3,1
12071,Rum Cooler,Ordinary Drink,Alcoholic,Collins glass,Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge.,Rum,Lemon-lime soda,Lemon,,,,,,,,,,,,,2 oz light or dark ,4 oz ,1 ,,,,,,,,,,,,,3,22,3,1,1,1,1,1
16250,Rum Runner,Punch / Party Drink,Alcoholic,Cocktail glass,Mix all ingredients in glass & add ice.,Malibu rum,Blackberry brandy,Orange juice,Pineapple juice,Cranberry juice,,,,,,,,,,,1 1/2 oz ,1 oz ,3-4 oz ,3-4 oz ,3-4 oz ,,,,,,,,,,,5,8,5,0,3,1,1,2
12101,Rusty Nail,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour the Scotch and Drambuie into an old-fashioned glass almost filled with ice cubes. Stir well. Garnish with the lemon twist.,Scotch,Drambuie,Lemon peel,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1 twist of ,,,,,,,,,,,,,3,21,3,1,2,1,1,1
14087,Red Snapper,Shot,Alcoholic,Old-fashioned glass,"One shot each, shake n shoot",Crown Royal,Amaretto,Cranberry juice,,,,,,,,,,,,,1 shot ,1 shot ,1 shot ,,,,,,,,,,,,,3,6,3,1,2,1,1,1
17122,Royal Bitch,Shot,Alcoholic,Shot glass,Into a shot glass layer the Crown Royal on top of the Frangelico.,Frangelico,Crown Royal,,,,,,,,,,,,,,1 part ,1 part ,,,,,,,,,,,,,,2,13,2,1,1,1,1,1
15082,Royal Flush,Shot,Alcoholic,Old-fashioned glass,Pour all the ingredients into tumbler over ice. Strain into glass.,Crown Royal,Peach schnapps,Chambord raspberry liqueur,Cranberry juice,,,,,,,,,,,,1 1/2 oz ,1 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,4,11,4,1,2,1,1,1
12067,Rum Cobbler,Ordinary Drink,Alcoholic,Old-fashioned glass,"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the rum. Stir well. Garnish with the cherry and the orange and lemon slices.",Sugar,Club soda,Lemon,Dark rum,Maraschino cherry,Orange,,,,,,,,,,1 tsp superfine ,3 oz ,1 ,2 oz ,1 ,1 ,,,,,,,,,,6,35,6,1,2,2,1,1
17114,Ruby Tuesday,Cocktail,Alcoholic,Highball glass,Pour gin and cranberry into a highball filled with ice cubes. Add grenadine and stir.,Gin,Cranberry juice,Grenadine,,,,,,,,,,,,,2 oz ,5 oz ,2 splashes ,,,,,,,,,,,,,3,15,3,1,2,2,1,1
12630,Rail Splitter,Cocktail,Non alcoholic,Highball glass,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,Sugar syrup,Lemon juice,Ginger ale,,,,,,,,,,,,,2 tsp ,,,,,,,,,,,,,,,3,15,1,0,0,1,0,1
17245,Rosemary Blue,Cocktail,Alcoholic,Balloon Glass,"1) Add the Bombay Sapphire, Blue Curacao, rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix.",Gin,Blue Curacao,Tonic Water,Rosemary,,,,,,,,,,,,50 ml,15 ml,100 ml,Garnish with,,,,,,,,,,,,4,44,4,0,3,2,1,1
178367,Ramos Gin Fizz,Cocktail,Alcoholic,Highball glass,"Prepare all the ingredients on the counter to be able to work well and quickly, especially the cream and egg white.

Pour all the ingredients into a shaker.

Shake vigorously for 1 minute: cream and egg white must be mixed perfectly, so don't rush.

Now open the shaker and put some ice and shake for 1-2 minutes. It depends on how long you can resist!

Pour into a highball glass, add a splash of soda and garnish to taste.

Ramos Gin Fizz was once drunk as an invigorating drink or even as a breakfast, try it as an aperitif and after dinner and you will discover a little gem now lost.",Gin,Lemon Juice,Sugar Syrup,Cream,Egg White,Vanilla extract,Soda Water,,,,,,,,,4.5 cL,3 cl,3 cl,6 cl,1,2 drop,2 cl,,,,,,,,,7,111,7,1,5,6,5,2
12057,Royal Gin Fizz,Ordinary Drink,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",Gin,Lemon,Powdered sugar,Egg,Carbonated water,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 whole ,,,,,,,,,,,,5,25,4,3,5,4,3,2
12087,Rum Milk Punch,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except nutmeg) with ice and strain into a collins glass. Sprinkle nutmeg on top and serve.,Light rum,Milk,Powdered sugar,Nutmeg,,,,,,,,,,,,2 oz ,1 cup ,1 tsp ,,,,,,,,,,,,,4,19,3,2,2,2,1,1
178333,Raspberry Julep,Cocktail,Alcoholic,Cordial glass,"Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice, garnish with a mint sprig.",Bourbon,Raspberry syrup,Mint,,,,,,,,,,,,,2 oz,1/2 oz,8,,,,,,,,,,,,,3,34,3,2,3,2,2,1
12091,Rum Screwdriver,Ordinary Drink,Alcoholic,Highball glass,"Pour rum into a highball glass over ice cubes. Add orange juice, stir, and serve.",Light rum,Orange juice,,,,,,,,,,,,,,1 1/2 oz ,5 oz ,,,,,,,,,,,,,,2,15,2,1,1,2,1,1
17167,Raspberry Cooler,Other / Unknown,Alcoholic,Highball glass,Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well.,Raspberry vodka,Lemon-lime soda,Ice,,,,,,,,,,,,,2 oz ,4 oz ,,,,,,,,,,,,,,3,17,2,1,1,1,1,1
12089,Rum Old-fashioned,Ordinary Drink,Alcoholic,Old-fashioned glass,"Stir powdered sugar, water, and bitters in an old-fashioned glass. When sugar has dissolved add ice cubes and light rum. Add the twist of lime peel, float 151 proof rum on top, and serve.",Light rum,151 proof rum,Powdered sugar,Bitters,Water,Lime peel,,,,,,,,,,1 1/2 oz ,1 tsp ,1/2 tsp ,1 dash ,1 tsp ,Twist of ,,,,,,,,,,6,34,6,1,3,2,1,1
17214,Russian Spring Punch,Ordinary Drink,Alcoholic,Highball glass,"Pour the ingredients into an highball glass, top with Sparkling wine.",Vodka,Creme de Cassis,Sugar Syrup,Lemon Juice,,,,,,,,,,,,2.5 cl,1.5 cl,1 cl,2.5 cl,,,,,,,,,,,,4,11,4,0,2,1,2,1
16984,Radioactive Long Island Iced Tea,Ordinary Drink,Alcoholic,Collins Glass,Pour all ingredients over ice in a very tall glass. Sip cautiously.,Rum,Vodka,Tequila,Gin,Triple sec,Chambord raspberry liqueur,Midori melon liqueur,Malibu rum,,,,,,,,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,,,,,,,,8,12,8,0,8,1,1,2
17141,Smut,Punch / Party Drink,Alcoholic,Beer mug,Throw it all together and serve real cold.,Red wine,Peach schnapps,Pepsi Cola,Orange juice,,,,,,,,,,,,1/3 part ,1 shot ,1/3 part ,1/3 part ,,,,,,,,,,,,4,8,4,0,2,1,1,1
17215,Spritz,Ordinary Drink,Alcoholic,Old-Fashioned glass,"Build into glass over ice, garnish and serve.",Prosecco,Campari,Soda Water,,,,,,,,,,,,,6 cl,4 cl,splash,,,,,,,,,,,,,3,8,3,0,1,1,1,1
12130,Scooter,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients well with cracked ice, strain into a cocktail glass, and serve.",Brandy,Amaretto,Light cream,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,3,14,3,2,2,2,1,1
13020,Sangria,Punch / Party Drink,Alcoholic,Pitcher,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,Red wine,Sugar,Orange juice,Lemon juice,Cloves,Cinnamon,,,,,,,,,,1 bottle ,1/2 cup ,1 cup ,1 cup ,,,,,,,,,,,,6,19,4,0,2,1,1,1
17193,Stinger,Ordinary Drink,Alcoholic,Cocktail glass,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.",Brandy,White Creme de Menthe,,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,,,,,,,,,,,,,,2,24,2,2,2,2,1,1
12127,Sazerac,Ordinary Drink,Alcoholic,Old-fashioned glass,"Rinse a chilled old-fashioned glass with the absinthe, add crushed ice, and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass, and strain the drink into the glass. Add the lemon peel for garnish.",Ricard,Sugar,Peychaud bitters,Water,Bourbon,Lemon peel,,,,,,,,,,1 tsp ,1/2 tsp superfine ,2 dashes ,1 tsp ,2 oz ,1 twist of ,,,,,,,,,,6,49,6,2,4,3,2,1
12196,Sidecar,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass.,Cognac,Cointreau,Lemon juice,,,,,,,,,,,,,2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,,3,16,3,2,2,2,3,2
178349,Snowday,Cocktail,Alcoholic,Collins glass,Stir all ingredients with ice. Strain into a chilled rocks glass over fresh ice. Express orange peel over drink and garnish.,Vodka,Amaro Montenegro,Ruby Port,Blood Orange,Angostura Bitters,Orange Peel,,,,,,,,,,1 oz,1 oz,1 oz,1 tsp,Dash,Garnish with,,,,,,,,,,6,21,6,2,5,3,3,1
178322,Spice 75,Cocktail,Alcoholic,Wine Glass,"Gently warm 60g golden caster sugar in a pan with 30ml water and 1 tbsp allspice. Cook gently until the sugar has dissolved, then leave the mixture to cool. Strain through a sieve lined with a coffee filter (or a double layer of kitchen paper).

Pour 60ml of the spiced syrup into a cocktail shaker along with 200ml rum and 90ml lime juice. Shake with ice and strain between six flute glasses. Top up with 600ml champagne and garnish each with an orange twist.",Sugar,Allspice,Rum,Lime Juice,Champagne,Orange spiral,,,,,,,,,,60 ml,1 tblsp,20 cl,90 ml,6 cl,Garnish with,,,,,,,,,,6,84,6,3,4,4,2,2
14195,Snowball,Ordinary Drink,Alcoholic,Highball glass,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,Advocaat,Lemonade,Lemon,Ice,,,,,,,,,,,,1 1/2 oz ,8-10 oz cold ,1 slice ,cubes,,,,,,,,,,,,4,30,4,0,1,1,1,1
16985,Shot-gun,Shot,Alcoholic,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,Jim Beam,Jack Daniels,Wild Turkey,,,,,,,,,,,,,1 part ,1 part ,1 oz ,,,,,,,,,,,,,3,19,3,0,1,1,0,1
12107,Salty Dog,Ordinary Drink,Alcoholic,Highball glass,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",Grapefruit juice,Gin,Salt,,,,,,,,,,,,,5 oz ,1 1/2 oz ,1/4 tsp ,,,,,,,,,,,,,3,22,3,1,2,2,1,1
12308,Stone Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.",Apricot brandy,Orange juice,Sweet and sour,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,3,14,3,2,3,2,2,1
13377,Sea breeze,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,Vodka,Cranberry juice,Grapefruit juice,,,,,,,,,,,,,1 1/2 oz ,4 oz ,1 oz ,,,,,,,,,,,,,3,14,3,0,1,1,1,1
12158,Scotch Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake scotch, juice of lime, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with 1/2 slice lemon, top with the cherry, and serve.",Scotch,Lime,Powdered sugar,Lemon,Cherry,,,,,,,,,,,1 1/2 oz ,Juice of 1/2 ,1/2 tsp ,1/2 slice ,1 ,,,,,,,,,,,5,28,5,2,2,3,2,1
16990,Sweet Tooth,Shake,Alcoholic,Highball Glass,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.",Godiva liqueur,Milk,,,,,,,,,,,,,,2 shots ,,,,,,,,,,,,,,,2,19,1,0,1,1,0,1
12162,Screwdriver,Ordinary Drink,Alcoholic,Highball glass,Mix in a highball glass with ice. Garnish and serve.,Vodka,Orange juice,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,2,10,1,0,1,1,1,1
12190,Sherry Flip,Ordinary Drink,Alcoholic,Nick and Nora Glass,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,Sherry,Light cream,Powdered sugar,Egg,Nutmeg,,,,,,,,,,,1 1/2 oz cream ,2 tsp ,1 tsp ,1 whole ,,,,,,,,,,,,5,20,4,2,4,3,2,2
12256,Sol Y Sombra,Ordinary Drink,Alcoholic,Brandy snifter,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)",Brandy,Anisette,,,,,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,,,,,,,,,,,,,,2,34,2,2,3,2,1,2
16273,Shark Attack,Cocktail,Alcoholic,Pitcher,Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!,Lemonade,Water,Vodka,,,,,,,,,,,,,1 can ,3 cans ,1 1/2 cup ,,,,,,,,,,,,,3,43,3,0,1,1,1,1
15184,San Francisco,Ordinary Drink,Alcoholic,Highball glass,"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",Vodka,Creme de Banane,Grenadine,Orange juice,,,,,,,,,,,,2 cl ,2 cl ,,,,,,,,,,,,,,4,51,2,0,2,1,1,1
15226,Space Odyssey,Ordinary Drink,Alcoholic,Highball glass,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,151 proof rum,Malibu rum,Pineapple juice,Orange juice,Grenadine,Cherries,,,,,,,,,,1 shot Bacardi ,1 shot ,1 shot ,,,,,,,,,,,,,6,29,3,0,2,1,1,1
12188,Sherry Eggnog,Ordinary Drink,Alcoholic,Collins glass,"Shake sherry, powdered sugar, and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve.",Sherry,Powdered sugar,Egg,Milk,Nutmeg,,,,,,,,,,,2 oz cream ,1 tsp ,1 whole ,,,,,,,,,,,,,5,25,3,3,4,3,2,1
12724,Sweet Bananas,Shake,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Milk,Banana,Honey,,,,,,,,,,,,,2 cups ,1 ,1 tblsp ,,,,,,,,,,,,,3,30,3,1,1,1,1,1
13024,Sweet Sangria,Punch / Party Drink,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca,,,,,,,,2 bottles ,1 cup ,2 cups hot ,1 cup," wedges
"," wedges
",,,,,,,,,,8,43,6,0,1,1,1,1
12388,Thriller,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Scotch,Wine,Orange juice,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,,,,,,3,19,3,2,2,2,1,1
178350,The Galah,Cocktail,Alcoholic,Collins glass,Mix together the alcoholic portions and top with Pineapple and Lime juice.,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,,,,1 shot,1 shot,1/2 shot,Top,Top,,,,,,,,,,,5,12,5,0,2,1,1,1
12856,Tia-Maria,Homemade Liqueur,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,,,,,,5,26,5,0,2,2,1,1
17828,Tipperary,Cocktail,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,,,,,,3,25,3,2,4,3,3,2
15006,Turkeyball,Shot,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,,,,,,3,9,3,2,2,1,1,1
15639,Texas Sling,Shake,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,,,,,,5,14,5,1,3,1,1,2
12782,Thai Coffee,Coffee / Tea,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,,,,,,6,101,3,0,3,2,2,1
12402,Tom Collins,Ordinary Drink,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,,,,,,6,40,6,3,3,3,2,1
12726,Tomato Tang,Other / Unknown,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Tomato juice,Lemon juice,Celery salt,,,,,,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,,,,,,3,30,3,1,1,1,1,1
14860,Talos Coffee,Coffee / Tea,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,Grand Marnier,Coffee,,,,,,,,,,,,,,3 parts ,1 part ,,,,,,,,,,,,,,2,8,2,0,2,1,1,2
15515,Tennesee Mud,Coffee / Tea,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,,,,,,4,10,3,0,2,1,1,1
12362,Tequila Fizz,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,,,,,,2 oz ,1 tblsp ,3/4 oz ,1 ,,,,,,,,,,,,5,24,4,3,4,3,3,1
12370,Tequila Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1 ,,,,,,,,,,,5,28,5,2,2,3,2,1
12786,Thai Iced Tea,Coffee / Tea,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",Tea,Water,Condensed milk,Ice,Mint,,,,,,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,,,,,,5,31,5,2,3,2,1,1
17247,The Last Word,Cocktail,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,Green Chartreuse,Maraschino Liqueur,Lime Juice,Gin,,,,,,,,,,,,1 oz,1 oz,1 oz,1 oz,,,,,,,,,,,,4,9,4,2,5,2,3,2
12418,Turf Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,,,,,,5,22,5,2,3,2,2,1
17824,The Laverstoke,Cocktail,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,,,,,,7,58,7,1,3,2,1,1
178307,Tequila Slammer,Shot,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,Tequila,7-up,,,,,,,,,,,,,,1 shot,1 part,,,,,,,,,,,,,,2,8,2,0,0,0,0,1
